Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
ocg-016	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.20.83		rtarf.mi.th\naphatsanan.p		Oct 15th 2025 08:48:47	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
ocg-017	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.29.178		rtarf.mi.th\sirirak.k		Oct 15th 2025 10:44:09	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/1-security groups, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/doconline, rtarf.local/pd-odrm group	No Upgrade					Disabled			On Prem			
ocg-018	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.158		rtarf.mi.th\pichaya.p		Oct 15th 2025 11:14:29	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-02-006	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.208.27		rtarf.mi.th\thitida.ra		Oct 7th 2025 15:49:48	1970-24134	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-02-007	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.121		rtarf.mi.th\thitida.ra		Oct 15th 2025 11:17:29	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-02-009	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.20		rtarf.mi.th\wannaporn.silp		Oct 15th 2025 11:16:47	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-03-027	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.108.93		N/A\RTARFLOCAL		Oct 14th 2025 15:48:23	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
OCG-03-028	Workstation	Connected	Windows 11	8.9.0.14028	10.104.108.97		N/A\RTARFLOCAL		Oct 15th 2025 11:15:05	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
OCG-03-032	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.108.92				Oct 2nd 2025 13:20:36	1970-23938	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
OCG-03-036	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.108.150				Oct 10th 2025 14:45:58	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-04-001	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.149				Oct 14th 2025 16:19:17	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-04-003	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.148		rtarf.mi.th\natchalai.b		Oct 15th 2025 11:18:28	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Oct 7th 2025 15:27:57	1970-24134	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Oct 10th 2025 16:59:15	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Oct 8th 2025 15:31:45	1970-24134	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Oct 15th 2025 11:17:50	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Oct 9th 2025 15:33:48	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Oct 14th 2025 15:34:44	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users	No Upgrade					Disabled			On Prem			
OCG-04-005	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.150		rtarf.mi.th\monporn.s		Oct 15th 2025 11:16:17	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-007	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.137		rtarf.mi.th\pisanu.b		Oct 15th 2025 11:15:27	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-008	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.127		rtarf.mi.th\rattakul.r		Oct 10th 2025 15:06:05	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/1-security groups, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/bcad-ocompg group	No Upgrade					Disabled			On Prem			
OCG-04-009	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.132				Oct 10th 2025 09:03:51	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-04-010	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.129		rtarf.mi.th\panit.j		Oct 15th 2025 11:16:49	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-011	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.142				Oct 9th 2025 15:36:06	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-04-012	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.133		rtarf.mi.th\patpitcha.k		Oct 15th 2025 11:16:13	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-013	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.126				Oct 14th 2025 15:42:45	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-04-014	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.141		rtarf.mi.th\passawee.k		Oct 15th 2025 11:15:31	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-015	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.143		rtarf.mi.th\kitsana.b		Oct 15th 2025 11:14:40	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-016	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.134		rtarf.mi.th\pornpimon.o		Oct 15th 2025 11:17:31	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-017	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.138				Oct 14th 2025 15:52:14	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-04-018	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.139		rtarf.mi.th\nutkitta.a		Oct 14th 2025 15:40:51	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-019	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.144				Oct 7th 2025 15:31:55	1970-24134	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
OCG-04-020	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.136		rtarf.mi.th\rattanaporn.j		Oct 15th 2025 11:13:30	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-021	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.145		rtarf.mi.th\warisa.sam		Oct 15th 2025 11:18:29	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/6000000000, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm	No Upgrade					Disabled			On Prem			
OCG-04-023	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.128				Oct 7th 2025 14:52:50	1970-24134	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6160000000/computers	No Upgrade					Disabled			On Prem			
